score_id,roll_no,math_score,reading_score,writing_score,science_score,total_score
2566,std-2566,41,56,76,37,210
2567,std-2567,48,81,40,97,266
2568,std-2568,36,63,59,96,254
2569,std-2569,100,85,52,55,292
2570,std-2570,38,86,91,59,274
2571,std-2571,42,52,49,72,215
2572,std-2572,81,59,70,45,255
2573,std-2573,70,89,67,79,305
2574,std-2574,45,81,57,87,270
2575,std-2575,58,64,68,46,236
2576,std-2576,40,64,65,34,203
2577,std-2577,33,47,47,36,163
2578,std-2578,76,63,73,92,304
2579,std-2579,55,92,54,89,290
2580,std-2580,28,66,78,95,267
2581,std-2581,69,84,61,97,311
2582,std-2582,21,42,67,25,155
2583,std-2583,84,64,59,65,272
2584,std-2584,70,94,98,60,322
2585,std-2585,54,70,84,100,308
2586,std-2586,69,63,99,52,283
2587,std-2587,49,94,77,67,287
2588,std-2588,81,66,79,86,312
2589,std-2589,66,68,81,82,297
2590,std-2590,30,58,56,75,219
2591,std-2591,46,79,68,97,290
2592,std-2592,50,34,37,68,189
2593,std-2593,66,88,97,100,351
2594,std-2594,13,50,50,71,184
2595,std-2595,58,34,66,72,230
2596,std-2596,42,45,40,45,172
2597,std-2597,33,91,39,44,207
2598,std-2598,99,75,44,60,278
2599,std-2599,49,90,56,81,276
2600,std-2600,79,81,46,48,254
2601,std-2601,61,58,61,41,221
2602,std-2602,76,97,35,75,283
2603,std-2603,73,86,80,61,300
2604,std-2604,0,66,48,90,204
2605,std-2605,28,60,100,54,242
2606,std-2606,47,95,52,51,245
2607,std-2607,61,89,72,85,307
2608,std-2608,59,44,45,62,210
2609,std-2609,62,39,74,68,243
2610,std-2610,46,85,43,70,244
2611,std-2611,28,75,56,59,218
2612,std-2612,20,58,95,55,228
2613,std-2613,39,100,82,39,260
2614,std-2614,71,66,91,12,240
2615,std-2615,12,85,79,59,235
2616,std-2616,54,83,72,53,262
2617,std-2617,18,64,34,100,216
2618,std-2618,73,86,84,78,321
2619,std-2619,27,70,65,96,258
2620,std-2620,33,68,75,37,213
2621,std-2621,70,77,32,91,270
2622,std-2622,15,52,81,56,204
2623,std-2623,58,56,52,40,206
2624,std-2624,34,80,55,88,257
2625,std-2625,30,17,97,43,187
2626,std-2626,68,94,74,87,323
2627,std-2627,74,46,72,76,268
2628,std-2628,25,40,72,72,209
2629,std-2629,37,63,80,70,250
2630,std-2630,97,74,88,81,340
2631,std-2631,31,88,47,70,236
2632,std-2632,88,88,38,22,236
2633,std-2633,10,72,58,91,231
2634,std-2634,20,75,62,44,201
2635,std-2635,54,83,53,65,255
2636,std-2636,68,100,100,90,358
2637,std-2637,58,57,80,71,266
2638,std-2638,23,90,85,31,229
2639,std-2639,65,69,78,65,277
2640,std-2640,51,76,100,44,271
2641,std-2641,25,96,48,80,249
2642,std-2642,49,58,77,89,273
2643,std-2643,70,77,69,44,260
2644,std-2644,53,93,60,82,288
2645,std-2645,10,39,39,62,150
2646,std-2646,74,57,70,86,287
2647,std-2647,82,89,93,41,305
2648,std-2648,73,61,34,100,268
2649,std-2649,40,84,61,52,237
2650,std-2650,100,58,80,52,290
2651,std-2651,72,50,59,81,262
2652,std-2652,49,76,34,76,235
2653,std-2653,83,62,91,40,276
2654,std-2654,67,65,68,48,248
2655,std-2655,49,96,83,70,298
2656,std-2656,38,30,53,51,172
2657,std-2657,35,64,89,17,205
2658,std-2658,37,62,55,69,223
2659,std-2659,10,75,51,52,188
2660,std-2660,49,53,58,57,217
2661,std-2661,41,91,73,38,243
2662,std-2662,42,53,72,63,230
2663,std-2663,61,67,96,82,306
2664,std-2664,47,82,54,26,209
2665,std-2665,63,62,100,74,299
2666,std-2666,32,81,69,97,279
2667,std-2667,81,71,100,85,337
2668,std-2668,62,70,98,68,298
2669,std-2669,46,53,55,89,243
2670,std-2670,61,80,36,27,204
2671,std-2671,45,100,52,36,233
2672,std-2672,26,68,53,43,190
2673,std-2673,69,86,56,47,258
2674,std-2674,67,35,36,44,182
2675,std-2675,85,77,82,91,335
2676,std-2676,70,78,49,76,273
2677,std-2677,73,65,82,83,303
2678,std-2678,19,78,88,36,221
2679,std-2679,50,74,62,38,224
2680,std-2680,23,100,84,70,277
2681,std-2681,77,75,73,55,280
2682,std-2682,55,81,73,82,291
2683,std-2683,37,40,36,42,155
2684,std-2684,32,77,49,56,214
2685,std-2685,55,80,78,89,302
2686,std-2686,67,17,82,65,231
2687,std-2687,38,37,51,78,204
2688,std-2688,70,76,78,32,256
2689,std-2689,23,62,64,32,181
2690,std-2690,53,95,71,73,292
2691,std-2691,28,55,60,62,205
2692,std-2692,22,59,55,77,213
2693,std-2693,52,57,78,49,236
2694,std-2694,28,76,51,67,222
2695,std-2695,76,50,67,64,257
2696,std-2696,69,79,100,58,306
2697,std-2697,43,100,31,63,237
2698,std-2698,58,59,66,30,213
2699,std-2699,64,75,70,54,263
2700,std-2700,80,46,67,54,247
2701,std-2701,47,70,74,58,249
2702,std-2702,46,87,54,56,243
2703,std-2703,42,96,85,57,280
2704,std-2704,60,81,37,68,246
2705,std-2705,31,69,61,36,197
2706,std-2706,66,64,84,45,259
2707,std-2707,43,100,92,36,271
2708,std-2708,74,100,100,76,350
2709,std-2709,95,98,93,91,377
2710,std-2710,0,100,51,76,227
2711,std-2711,25,56,53,91,225
2712,std-2712,36,56,70,66,228
2713,std-2713,44,46,71,69,230
2714,std-2714,40,93,67,59,259
2715,std-2715,40,51,36,84,211
2716,std-2716,74,52,70,49,245
2717,std-2717,69,49,70,53,241
2718,std-2718,66,66,75,12,219
2719,std-2719,94,65,65,53,277
2720,std-2720,56,71,66,88,281
2721,std-2721,13,77,88,41,219
2722,std-2722,37,64,78,34,213
2723,std-2723,10,100,87,75,272
2724,std-2724,77,85,58,83,303
2725,std-2725,89,99,67,78,333
2726,std-2726,48,49,78,72,247
2727,std-2727,49,65,81,71,266
2728,std-2728,100,97,88,51,336
2729,std-2729,74,75,96,100,345
2730,std-2730,37,76,71,64,248
2731,std-2731,46,95,33,83,257
2732,std-2732,46,60,74,68,248
2733,std-2733,24,85,52,98,259
2734,std-2734,57,36,90,52,235
2735,std-2735,49,62,42,92,245
2736,std-2736,58,66,100,9,233
2737,std-2737,12,59,72,49,192
2738,std-2738,24,50,90,76,240
2739,std-2739,43,61,49,74,227
2740,std-2740,53,91,59,73,276
2741,std-2741,57,62,89,35,243
2742,std-2742,30,38,52,24,144
2743,std-2743,74,100,75,93,342
2744,std-2744,58,76,91,55,280
2745,std-2745,93,71,74,89,327
2746,std-2746,26,91,55,79,251
2747,std-2747,100,27,70,52,249
2748,std-2748,72,83,67,48,270
2749,std-2749,58,66,41,60,225
2750,std-2750,0,73,55,88,216
2751,std-2751,39,79,80,90,288
2752,std-2752,30,100,70,36,236
2753,std-2753,18,100,100,81,299
2754,std-2754,38,76,72,47,233
2755,std-2755,44,84,78,35,241
2756,std-2756,19,69,60,78,226
2757,std-2757,64,82,88,82,316
2758,std-2758,54,90,85,60,289
2759,std-2759,61,71,72,37,241
2760,std-2760,70,70,57,58,255
2761,std-2761,61,91,44,78,274
2762,std-2762,34,59,77,87,257
2763,std-2763,44,93,49,49,235
2764,std-2764,33,60,52,84,229
2765,std-2765,59,64,46,64,233
2766,std-2766,22,68,67,78,235
2767,std-2767,66,67,54,38,225
2768,std-2768,54,53,55,82,244
2769,std-2769,61,72,74,94,301
2770,std-2770,37,66,100,73,276
2771,std-2771,31,91,70,99,291
2772,std-2772,30,80,59,69,238
2773,std-2773,36,78,67,62,243
2774,std-2774,39,65,100,44,248
2775,std-2775,34,68,50,55,207
2776,std-2776,31,100,54,53,238
2777,std-2777,68,50,52,56,226
2778,std-2778,69,73,29,44,215
2779,std-2779,85,76,33,86,280
2780,std-2780,13,75,83,68,239
2781,std-2781,76,80,67,82,305
2782,std-2782,99,49,66,28,242
2783,std-2783,0,86,68,78,232
2784,std-2784,29,65,30,65,189
2785,std-2785,67,94,48,80,289
2786,std-2786,41,65,65,71,242
2787,std-2787,100,60,96,91,347
2788,std-2788,68,87,94,60,309
2789,std-2789,32,26,52,67,177
2790,std-2790,37,87,75,38,237
2791,std-2791,100,53,87,66,306
2792,std-2792,16,50,81,80,227
2793,std-2793,78,80,51,59,268
2794,std-2794,56,100,68,64,288
2795,std-2795,42,75,64,83,264
2796,std-2796,42,52,50,46,190
2797,std-2797,31,32,74,61,198
2798,std-2798,28,30,77,73,208
2799,std-2799,72,100,100,67,339
2800,std-2800,18,86,49,70,223
2801,std-2801,49,100,57,77,283
2802,std-2802,29,56,74,59,218
2803,std-2803,45,61,49,88,243
2804,std-2804,47,74,70,32,223
2805,std-2805,62,98,54,59,273
2806,std-2806,33,17,83,27,160
2807,std-2807,74,87,79,58,298
2808,std-2808,36,61,74,72,243
2809,std-2809,93,76,71,47,287
2810,std-2810,36,98,40,77,251
2811,std-2811,79,89,94,38,300
2812,std-2812,49,100,52,58,259
2813,std-2813,76,87,57,59,279
2814,std-2814,89,17,50,91,247
2815,std-2815,42,81,61,21,205
2816,std-2816,100,86,56,63,305
2817,std-2817,50,58,62,57,227
2818,std-2818,69,100,96,71,336
2819,std-2819,26,95,34,61,216
2820,std-2820,60,54,30,68,212
2821,std-2821,82,95,99,97,373
2822,std-2822,78,83,59,66,286
2823,std-2823,72,51,66,37,226
2824,std-2824,60,71,57,87,275
2825,std-2825,70,55,10,74,209
2826,std-2826,34,54,66,80,234
2827,std-2827,41,56,90,46,233
2828,std-2828,50,71,75,43,239
2829,std-2829,71,89,64,91,315
2830,std-2830,22,87,67,59,235
2831,std-2831,77,64,89,62,292
2832,std-2832,33,88,42,78,241
2833,std-2833,100,95,72,100,367
2834,std-2834,52,100,49,88,289
2835,std-2835,51,67,71,88,277
2836,std-2836,45,68,66,74,253
2837,std-2837,9,41,58,67,175
2838,std-2838,79,88,60,72,299
2839,std-2839,84,52,47,48,231
2840,std-2840,60,80,85,79,304
2841,std-2841,31,71,62,50,214
2842,std-2842,8,55,66,47,176
2843,std-2843,43,100,61,61,265
2844,std-2844,77,76,67,27,247
2845,std-2845,18,85,99,78,280
2846,std-2846,48,54,91,100,293
2847,std-2847,29,67,100,62,258
2848,std-2848,55,100,77,12,244
2849,std-2849,25,79,73,46,223
2850,std-2850,53,77,50,9,189
2851,std-2851,43,97,59,41,240
2852,std-2852,38,75,87,48,248
2853,std-2853,64,88,82,78,312
2854,std-2854,70,72,43,33,218
2855,std-2855,97,58,54,100,309
2856,std-2856,16,78,39,97,230
2857,std-2857,55,98,55,77,285
2858,std-2858,49,67,61,76,253
2859,std-2859,69,71,91,39,270
2860,std-2860,37,92,66,66,261
2861,std-2861,81,98,94,83,356
2862,std-2862,22,66,73,51,212
2863,std-2863,95,52,51,100,298
2864,std-2864,13,92,29,40,174
2865,std-2865,26,89,62,54,231
2866,std-2866,58,71,100,74,286
2867,std-2867,42,65,100,88,295
2868,std-2868,48,87,42,41,218
2869,std-2869,44,80,44,36,204
2870,std-2870,45,75,73,71,264
2871,std-2871,74,30,59,62,225
2872,std-2872,63,57,45,75,240
2873,std-2873,13,91,68,31,203
2874,std-2874,67,74,81,41,263
2875,std-2875,40,71,57,87,255
2876,std-2876,21,87,95,58,261
2877,std-2877,63,68,100,44,275
2878,std-2878,47,65,76,75,263
2879,std-2879,46,100,91,81,318
2880,std-2880,43,84,61,39,227
2881,std-2881,17,48,23,50,138
2882,std-2882,80,60,67,87,294
2883,std-2883,20,100,76,26,222
2884,std-2884,86,75,100,90,351
2885,std-2885,27,45,29,41,142
2886,std-2886,59,100,100,60,319
2887,std-2887,59,100,61,56,276
2888,std-2888,52,60,71,81,264
2889,std-2889,33,58,64,53,208
2890,std-2890,27,83,66,16,192
2891,std-2891,33,78,45,74,230
2892,std-2892,45,85,79,43,252
2893,std-2893,66,45,85,39,235
2894,std-2894,52,32,100,60,244
2895,std-2895,32,46,56,67,201
2896,std-2896,20,83,80,59,242
2897,std-2897,29,79,62,51,221
2898,std-2898,36,100,69,83,288
2899,std-2899,23,82,69,81,255
2900,std-2900,48,68,63,51,230
2901,std-2901,36,59,10,35,140
2902,std-2902,69,91,46,71,277
2903,std-2903,54,78,53,70,255
2904,std-2904,48,85,78,61,272
2905,std-2905,55,39,82,94,270
2906,std-2906,20,100,70,56,246
2907,std-2907,100,88,51,47,286
2908,std-2908,20,56,75,41,192
2909,std-2909,75,100,50,59,284
2910,std-2910,36,76,72,86,270
2911,std-2911,52,89,22,55,218
2912,std-2912,42,78,86,38,244
2913,std-2913,47,83,78,100,308
2914,std-2914,38,85,74,60,257
2915,std-2915,33,59,52,82,226
2916,std-2916,44,28,95,44,211
2917,std-2917,44,85,30,86,245
2918,std-2918,34,54,64,31,183
2919,std-2919,13,77,52,45,187
2920,std-2920,61,49,67,100,277
2921,std-2921,81,51,37,50,219
2922,std-2922,77,62,71,78,288
2923,std-2923,13,66,70,51,200
2924,std-2924,25,87,61,72,245
2925,std-2925,37,70,77,72,256
2926,std-2926,29,79,47,44,199
2927,std-2927,45,100,88,98,331
2928,std-2928,15,50,63,50,178
2929,std-2929,88,93,83,79,343
2930,std-2930,71,78,32,77,258
2931,std-2931,39,100,79,100,318
2932,std-2932,58,57,94,72,281
2933,std-2933,36,100,100,62,298
2934,std-2934,29,44,79,75,227
2935,std-2935,45,100,90,70,305
2936,std-2936,80,93,58,52,283
2937,std-2937,0,49,45,49,143
2938,std-2938,28,83,56,30,197
2939,std-2939,10,88,65,48,211
2940,std-2940,64,87,66,58,275
2941,std-2941,39,44,59,56,198
2942,std-2942,17,91,49,79,236
2943,std-2943,49,100,85,79,313
2944,std-2944,39,60,52,46,197
2945,std-2945,80,100,82,64,326
2946,std-2946,42,85,60,65,252
2947,std-2947,63,57,100,77,297
2948,std-2948,20,82,71,100,273
2949,std-2949,71,58,31,35,195
2950,std-2950,68,63,56,94,281
2951,std-2951,41,68,59,55,223
2952,std-2952,29,64,75,78,246
2953,std-2953,86,75,52,48,261
2954,std-2954,57,70,52,67,246
2955,std-2955,44,94,99,63,300
2956,std-2956,51,97,55,49,252
2957,std-2957,53,91,58,81,283
2958,std-2958,58,86,45,85,274
2959,std-2959,81,39,39,76,235
2960,std-2960,75,62,69,92,298
2961,std-2961,39,75,64,28,206
2962,std-2962,30,83,50,71,234
2963,std-2963,38,90,37,39,204
2964,std-2964,32,80,68,50,230
2965,std-2965,79,38,55,23,195
2966,std-2966,32,49,56,100,237
2967,std-2967,39,73,67,60,239
2968,std-2968,34,61,35,70,200
2969,std-2969,59,100,95,100,354
2970,std-2970,15,60,57,74,206
2971,std-2971,53,74,74,37,238
2972,std-2972,0,76,34,64,174
2973,std-2973,54,59,50,93,256
2974,std-2974,62,57,69,85,273
2975,std-2975,22,68,84,51,225
2976,std-2976,100,89,85,89,363
2977,std-2977,96,70,42,95,303
2978,std-2978,62,90,51,79,282
2979,std-2979,56,52,41,78,227
2980,std-2980,40,64,90,64,258
2981,std-2981,75,68,65,84,292
2982,std-2982,46,65,76,77,264
2983,std-2983,88,65,100,51,304
2984,std-2984,38,58,67,93,256
2985,std-2985,53,91,77,77,298
2986,std-2986,28,73,59,57,217
2987,std-2987,73,84,82,42,281
2988,std-2988,35,66,58,91,250
2989,std-2989,54,87,68,52,261
2990,std-2990,32,61,68,96,257
2991,std-2991,41,60,100,100,301
2992,std-2992,47,60,77,44,228
2993,std-2993,36,53,82,64,235
2994,std-2994,35,79,54,49,217
2995,std-2995,63,52,40,48,203
2996,std-2996,72,99,61,87,319
2997,std-2997,76,38,29,43,186
2998,std-2998,32,79,42,48,201
2999,std-2999,32,67,89,83,271
3000,std-3000,54,51,48,80,233
3001,std-3001,45,17,100,67,229
3002,std-3002,87,77,72,68,304
3003,std-3003,45,91,64,53,253
3004,std-3004,58,65,35,96,254
3005,std-3005,45,73,42,63,223
3006,std-3006,23,45,85,89,242
3007,std-3007,66,38,61,34,199
3008,std-3008,62,77,83,51,273
3009,std-3009,45,68,69,42,224
3010,std-3010,8,83,67,37,195
3011,std-3011,72,92,69,57,290
3012,std-3012,39,95,53,57,244
3013,std-3013,39,68,91,57,255
3014,std-3014,24,88,47,54,213
3015,std-3015,53,60,85,66,264
3016,std-3016,81,17,69,37,204
3017,std-3017,27,82,63,55,227
3018,std-3018,30,84,66,54,234
3019,std-3019,58,91,63,96,308
3020,std-3020,51,64,92,56,263
3021,std-3021,40,92,55,57,244
3022,std-3022,51,74,84,86,295
3023,std-3023,52,79,59,33,223
3024,std-3024,26,63,66,85,240
3025,std-3025,55,82,78,82,297
3026,std-3026,89,73,64,82,308
3027,std-3027,66,56,62,18,202
3028,std-3028,48,61,61,67,237
3029,std-3029,78,75,98,84,335
3030,std-3030,37,64,62,75,238
3031,std-3031,33,75,78,47,233
3032,std-3032,50,65,62,62,239
3033,std-3033,80,67,65,52,264
3034,std-3034,6,74,65,47,192
3035,std-3035,70,63,48,66,247
3036,std-3036,48,62,74,71,255
3037,std-3037,83,61,79,69,292
3038,std-3038,27,100,79,64,270
3039,std-3039,98,95,81,66,340
3040,std-3040,11,100,70,85,266
3041,std-3041,38,85,83,93,299
3042,std-3042,75,90,78,52,295
3043,std-3043,30,68,62,82,242
3044,std-3044,17,38,50,64,169
3045,std-3045,26,78,49,43,196
3046,std-3046,35,97,51,52,235
3047,std-3047,76,99,98,100,373
3048,std-3048,25,63,47,86,221
3049,std-3049,35,39,63,42,179
3050,std-3050,63,76,57,62,258
3051,std-3051,70,77,65,44,256
3052,std-3052,64,95,73,77,309
3053,std-3053,100,75,61,43,279
3054,std-3054,85,58,66,78,287
3055,std-3055,43,66,54,45,208
3056,std-3056,49,72,65,100,286
3057,std-3057,66,84,49,58,257
3058,std-3058,23,87,85,82,277
3059,std-3059,57,54,64,43,218
3060,std-3060,53,56,100,42,251
3061,std-3061,66,63,68,73,270
3062,std-3062,15,65,90,37,207
3063,std-3063,61,92,86,100,339
3064,std-3064,38,66,67,55,226
3065,std-3065,50,79,70,97,296
3066,std-3066,59,85,86,56,286
3067,std-3067,19,68,72,38,197
3068,std-3068,11,58,59,37,165
3069,std-3069,44,76,57,46,223
3070,std-3070,69,17,90,38,214
3071,std-3071,26,91,82,9,208
3072,std-3072,28,45,66,63,202
3073,std-3073,46,100,74,40,260
3074,std-3074,35,65,64,47,211
3075,std-3075,33,100,54,71,258
3076,std-3076,69,77,41,81,268
3077,std-3077,48,86,60,62,256
3078,std-3078,74,93,79,100,346
3079,std-3079,35,81,73,28,217
3080,std-3080,63,98,87,51,299
3081,std-3081,22,82,87,9,200
3082,std-3082,88,87,73,78,326
3083,std-3083,56,79,67,77,279
3084,std-3084,68,67,81,65,281
3085,std-3085,21,90,89,88,288
3086,std-3086,46,47,77,33,203
3087,std-3087,47,77,58,53,235
3088,std-3088,55,82,63,88,288
3089,std-3089,80,91,50,49,270
3090,std-3090,53,68,68,55,244
3091,std-3091,48,46,39,58,191
3092,std-3092,22,52,34,35,143
3093,std-3093,47,66,62,26,201
3094,std-3094,38,88,69,100,295
3095,std-3095,27,93,62,55,237
3096,std-3096,52,52,83,49,236
3097,std-3097,53,53,60,84,250
3098,std-3098,58,70,100,47,275
3099,std-3099,70,37,56,52,215
3100,std-3100,27,63,100,56,246
3101,std-3101,57,79,79,43,258
3102,std-3102,90,65,32,55,242
3103,std-3103,74,100,76,45,295
3104,std-3104,61,71,77,59,268
3105,std-3105,84,17,81,72,254
3106,std-3106,12,95,38,61,206
3107,std-3107,37,81,73,84,275
3108,std-3108,77,72,88,44,281
3109,std-3109,53,77,100,57,287
3110,std-3110,71,95,43,50,259
3111,std-3111,69,83,53,48,253
3112,std-3112,53,17,54,60,184
3113,std-3113,56,74,95,58,283
3114,std-3114,50,78,78,68,274
3115,std-3115,32,79,73,65,249
3116,std-3116,56,76,74,85,291
3117,std-3117,99,93,72,90,354
3118,std-3118,54,82,85,63,284
3119,std-3119,35,87,92,99,313
3120,std-3120,12,75,87,53,227
3121,std-3121,92,48,98,61,299
3122,std-3122,27,85,57,51,220
3123,std-3123,84,58,79,63,284
3124,std-3124,69,63,91,50,273
3125,std-3125,73,100,71,56,300
3126,std-3126,52,70,65,100,287
3127,std-3127,61,100,85,63,309
3128,std-3128,65,83,46,48,242
3129,std-3129,52,68,64,74,258
3130,std-3130,11,89,84,28,212
3131,std-3131,61,61,64,100,286
3132,std-3132,59,78,81,63,281
3133,std-3133,52,82,58,60,252
3134,std-3134,21,36,75,58,190
3135,std-3135,35,96,78,44,253
3136,std-3136,31,74,39,36,180
3137,std-3137,60,70,49,80,259
3138,std-3138,24,60,30,59,173
3139,std-3139,38,77,100,77,292
3140,std-3140,35,88,79,39,241
3141,std-3141,46,55,91,71,263
3142,std-3142,43,44,54,32,173
3143,std-3143,61,59,76,55,251
3144,std-3144,44,97,93,79,313
3145,std-3145,61,67,28,50,206
3146,std-3146,80,35,65,81,261
3147,std-3147,56,70,79,71,276
3148,std-3148,59,86,27,76,248
3149,std-3149,81,63,67,11,222
3150,std-3150,58,71,97,46,272
3151,std-3151,68,55,66,99,288
3152,std-3152,86,48,58,22,214
3153,std-3153,47,42,33,50,172
3154,std-3154,42,87,90,75,294
3155,std-3155,46,86,64,39,235
3156,std-3156,22,51,83,64,220
3157,std-3157,51,40,88,65,244
3158,std-3158,76,85,38,56,255
3159,std-3159,45,100,90,46,281
3160,std-3160,100,83,73,100,356
3161,std-3161,40,89,62,66,257
3162,std-3162,44,76,73,51,244
3163,std-3163,32,79,53,54,218
3164,std-3164,35,53,40,65,193
3165,std-3165,46,69,39,53,207
3166,std-3166,34,64,89,97,284
3167,std-3167,36,100,49,60,245
3168,std-3168,63,72,47,73,255
3169,std-3169,20,56,61,50,187
3170,std-3170,87,47,10,86,230
3171,std-3171,18,44,25,89,176
3172,std-3172,73,67,81,32,253
3173,std-3173,35,55,59,95,244
3174,std-3174,12,49,69,47,177
3175,std-3175,16,79,56,32,183
3176,std-3176,93,71,96,9,269
3177,std-3177,38,51,60,84,233
3178,std-3178,24,67,95,85,271
3179,std-3179,64,78,79,79,300
3180,std-3180,20,90,62,82,254
3181,std-3181,72,53,58,43,226
3182,std-3182,57,98,46,89,290
3183,std-3183,70,63,77,56,266
3184,std-3184,37,52,56,81,226
3185,std-3185,37,81,100,86,304
3186,std-3186,70,66,50,65,251
3187,std-3187,39,74,89,46,248
3188,std-3188,63,80,51,47,241
3189,std-3189,58,65,62,31,216
3190,std-3190,75,81,82,83,321
3191,std-3191,36,71,50,81,238
3192,std-3192,43,98,76,88,305
3193,std-3193,45,46,48,59,198
3194,std-3194,11,60,37,33,141
3195,std-3195,89,89,97,14,289
3196,std-3196,18,87,92,85,282
3197,std-3197,43,44,91,43,221
3198,std-3198,69,86,73,75,303
3199,std-3199,67,83,56,94,300
3200,std-3200,81,79,42,54,256
3201,std-3201,62,55,99,94,310
3202,std-3202,16,71,60,54,201
3203,std-3203,42,46,89,73,250
3204,std-3204,50,70,79,66,265
3205,std-3205,46,100,30,66,242
3206,std-3206,43,81,50,63,237
3207,std-3207,72,72,73,70,287
3208,std-3208,61,49,73,34,217
3209,std-3209,29,62,76,59,226
3210,std-3210,45,77,98,86,306
3211,std-3211,38,89,95,67,289
3212,std-3212,91,41,62,95,289
3213,std-3213,32,72,94,58,256
3214,std-3214,77,63,45,29,214
3215,std-3215,54,36,71,59,220
3216,std-3216,36,58,87,50,231
3217,std-3217,45,66,45,69,225
3218,std-3218,58,71,56,33,225
3219,std-3219,68,62,73,89,273
3220,std-3220,25,66,70,67,214
3221,std-3221,32,69,100,55,268
3222,std-3222,87,25,61,11,184
3223,std-3223,71,96,37,71,275
3224,std-3224,39,20,59,75,193
3225,std-3225,44,57,82,9,192
3226,std-3226,49,23,67,61,200
3227,std-3227,25,78,70,45,218
3228,std-3228,24,67,92,71,254
3229,std-3229,82,100,99,80,361
3230,std-3230,28,68,72,41,209
3231,std-3231,76,79,96,60,311
3232,std-3232,77,90,67,55,289
3233,std-3233,32,55,94,72,253
3234,std-3234,19,71,55,98,243
3235,std-3235,54,58,81,50,243
3236,std-3236,59,94,66,71,290
3237,std-3237,12,92,94,48,246
3238,std-3238,94,54,76,66,290
3239,std-3239,99,75,89,65,328
3240,std-3240,55,68,99,40,262
3241,std-3241,77,71,37,88,273
3242,std-3242,48,61,44,44,197
3243,std-3243,54,72,69,76,271
3244,std-3244,85,44,78,32,239
3245,std-3245,32,60,78,94,264
3246,std-3246,87,100,89,98,374
3247,std-3247,30,17,61,72,180
3248,std-3248,58,49,63,68,238
3249,std-3249,60,35,55,38,188
3250,std-3250,26,98,81,94,299
3251,std-3251,84,42,44,72,242
3252,std-3252,68,44,54,69,235
3253,std-3253,72,67,60,64,263
3254,std-3254,31,66,17,63,177
3255,std-3255,48,100,86,93,327
3256,std-3256,37,100,67,87,291
3257,std-3257,73,71,50,61,255
3258,std-3258,10,100,55,63,228
3259,std-3259,21,81,72,60,234
3260,std-3260,50,83,79,66,278
3261,std-3261,36,86,73,83,278
3262,std-3262,24,70,66,38,198
3263,std-3263,41,62,85,54,242
3264,std-3264,82,68,100,62,312
3265,std-3265,53,100,45,63,261
3266,std-3266,46,42,78,44,210
3267,std-3267,56,84,45,100,285
3268,std-3268,72,50,70,81,273
3269,std-3269,53,54,62,85,254
3270,std-3270,20,78,75,42,215
3271,std-3271,58,95,41,48,242
3272,std-3272,73,100,80,90,343
3273,std-3273,38,87,69,73,267
3274,std-3274,51,60,54,52,217
3275,std-3275,79,84,70,40,273
3276,std-3276,35,60,70,65,230
3277,std-3277,77,42,61,74,254
3278,std-3278,60,74,47,88,269
3279,std-3279,84,86,55,37,262
3280,std-3280,67,61,70,88,286
3281,std-3281,71,70,62,78,281
3282,std-3282,56,100,65,94,315
