grade_id,roll_no,math_grade,reading_grade,writing_grade,science_grade,overall_grade
3250,std-3250,F,A,B,A,B
3251,std-3251,B,F,F,C,C
3252,std-3252,D,F,F,D,C
3253,std-3253,C,D,F,D,B
3254,std-3254,F,D,F,D,D
3255,std-3255,F,A,B,A,A
3256,std-3256,F,A,D,B,B
3257,std-3257,C,C,F,D,B
3258,std-3258,F,A,F,D,C
3259,std-3259,F,B,C,F,C
3260,std-3260,F,B,C,D,B
3261,std-3261,F,B,C,B,B
3262,std-3262,F,D,D,F,D
3263,std-3263,F,D,B,F,C
3264,std-3264,B,D,A,D,B
3265,std-3265,F,A,F,D,B
3266,std-3266,F,F,C,F,C
3267,std-3267,F,B,F,A,B
3268,std-3268,C,F,D,B,B
3269,std-3269,F,F,D,B,B
3270,std-3270,F,C,C,F,C
3271,std-3271,F,A,F,F,C
3272,std-3272,C,A,C,B,A
3273,std-3273,F,B,D,C,B
3274,std-3274,F,F,F,F,C
3275,std-3275,C,B,D,F,B
3276,std-3276,F,F,D,D,C
3277,std-3277,C,F,D,C,B
3278,std-3278,F,C,F,B,B
3279,std-3279,B,B,F,F,B
3280,std-3280,D,D,D,B,B
3281,std-3281,C,D,D,C,B
3282,std-3282,F,A,D,A,B
3283,std-3283,F,C,C,F,C
3284,std-3284,A,C,C,C,A
3285,std-3285,F,F,C,C,C
3286,std-3286,F,C,D,F,C
3287,std-3287,F,C,C,F,C
3288,std-3288,D,D,F,D,C
3289,std-3289,B,B,D,C,B
3290,std-3290,F,B,C,B,B
3291,std-3291,A,F,F,D,B
3292,std-3292,F,A,A,C,B
3293,std-3293,F,A,F,F,C
3294,std-3294,D,B,D,F,B
3295,std-3295,C,F,A,F,B
3296,std-3296,D,F,B,F,C
3297,std-3297,F,F,C,D,C
3298,std-3298,F,A,D,F,B
3299,std-3299,F,F,F,F,D
3300,std-3300,F,B,C,F,C
3301,std-3301,F,A,F,D,B
3302,std-3302,F,A,C,C,B
3303,std-3303,F,C,C,F,B
3304,std-3304,A,A,B,B,A
3305,std-3305,F,D,B,F,C
3306,std-3306,B,B,F,C,B
3307,std-3307,D,F,A,F,B
3308,std-3308,F,D,F,A,B
3309,std-3309,F,B,F,B,C
3310,std-3310,F,C,A,F,C
3311,std-3311,F,F,D,F,D
3312,std-3312,C,F,F,F,C
3313,std-3313,F,B,A,C,B
3314,std-3314,F,F,B,F,C
3315,std-3315,F,C,D,D,C
3316,std-3316,F,A,F,D,C
3317,std-3317,F,B,B,F,B
3318,std-3318,F,B,F,B,B
3319,std-3319,D,F,F,B,C
3320,std-3320,C,F,D,A,B
3321,std-3321,F,B,F,F,D
3322,std-3322,F,F,B,B,B
3323,std-3323,F,A,C,D,B
3324,std-3324,F,F,F,D,C
3325,std-3325,F,D,D,C,B
3326,std-3326,D,A,F,F,B
3327,std-3327,F,A,A,B,A
3328,std-3328,F,C,B,C,B
3329,std-3329,A,C,F,C,B
3330,std-3330,F,D,D,F,C
3331,std-3331,B,F,C,C,B
3332,std-3332,F,D,F,C,C
3333,std-3333,B,A,C,C,A
3334,std-3334,F,C,B,B,B
3335,std-3335,B,F,A,F,B
3336,std-3336,C,C,C,D,B
3337,std-3337,F,A,B,D,B
3338,std-3338,C,B,D,B,B
3339,std-3339,F,C,F,F,C
3340,std-3340,F,D,B,F,C
3341,std-3341,F,F,D,C,C
3342,std-3342,F,D,D,F,D
3343,std-3343,F,D,B,A,B
3344,std-3344,C,C,D,A,A
3345,std-3345,F,A,F,F,B
3346,std-3346,F,C,A,A,B
3347,std-3347,F,B,F,F,D
3348,std-3348,F,F,F,D,C
3349,std-3349,F,C,F,D,C
3350,std-3350,D,F,D,F,C
3351,std-3351,D,B,D,C,B
3352,std-3352,F,A,F,A,B
3353,std-3353,C,C,F,F,C
3354,std-3354,B,F,F,B,B
3355,std-3355,F,F,F,C,D
3356,std-3356,F,A,D,F,C
3357,std-3357,B,C,C,A,A
3358,std-3358,F,D,A,C,B
3359,std-3359,A,F,C,D,B
3360,std-3360,C,D,A,A,A
3361,std-3361,A,C,F,F,B
3362,std-3362,F,A,A,F,B
3363,std-3363,D,F,C,D,B
3364,std-3364,F,C,C,D,C
3365,std-3365,F,D,F,F,D
3366,std-3366,C,A,F,F,C
3367,std-3367,F,B,F,F,C
3368,std-3368,D,B,C,F,B
3369,std-3369,B,B,B,F,B
3370,std-3370,F,A,C,C,B
3371,std-3371,F,F,F,B,B
3372,std-3372,F,F,D,C,C
3373,std-3373,F,D,F,F,D
3374,std-3374,C,F,D,A,B
3375,std-3375,F,F,D,F,C
3376,std-3376,F,B,F,C,C
3377,std-3377,F,C,C,F,C
3378,std-3378,F,D,D,C,C
3379,std-3379,F,A,A,A,A
3380,std-3380,D,C,B,C,B
3381,std-3381,F,F,A,F,B
3382,std-3382,F,D,F,B,B
3383,std-3383,C,C,C,F,B
3384,std-3384,D,F,D,C,B
3385,std-3385,F,A,A,D,A
3386,std-3386,F,A,F,F,C
3387,std-3387,F,F,C,F,D
3388,std-3388,F,F,F,F,F
3389,std-3389,C,F,D,F,C
3390,std-3390,F,F,F,D,C
3391,std-3391,F,B,D,F,D
3392,std-3392,F,D,F,F,C
3393,std-3393,F,D,F,D,C
3394,std-3394,F,B,D,B,B
3395,std-3395,F,D,C,C,B
3396,std-3396,F,F,F,F,C
3397,std-3397,F,A,A,F,B
3398,std-3398,A,F,F,F,C
3399,std-3399,F,D,F,F,C
3400,std-3400,F,D,F,D,C
3401,std-3401,F,A,F,A,B
3402,std-3402,D,F,F,F,C
3403,std-3403,F,C,F,F,C
3404,std-3404,F,B,F,F,C
3405,std-3405,F,D,F,B,B
3406,std-3406,F,D,D,B,C
3407,std-3407,F,D,F,F,D
3408,std-3408,F,D,D,F,C
3409,std-3409,F,F,F,D,D
3410,std-3410,F,D,F,F,D
3411,std-3411,F,F,F,A,D
3412,std-3412,F,B,F,D,C
3413,std-3413,F,D,A,C,B
3414,std-3414,D,A,F,B,B
3415,std-3415,D,C,F,A,B
3416,std-3416,A,B,D,D,A
3417,std-3417,F,F,F,C,C
3418,std-3418,F,A,D,C,B
3419,std-3419,F,D,B,A,B
3420,std-3420,F,B,F,C,C
3421,std-3421,D,F,F,D,C
3422,std-3422,F,A,D,C,B
3423,std-3423,D,A,A,A,A
3424,std-3424,F,C,F,F,C
3425,std-3425,D,F,B,B,B
3426,std-3426,F,B,C,F,C
3427,std-3427,F,B,C,F,B
3428,std-3428,F,F,C,C,B
3429,std-3429,F,A,A,B,A
3430,std-3430,F,B,A,B,B
3431,std-3431,D,F,C,F,C
3432,std-3432,D,A,C,F,B
3433,std-3433,D,F,C,F,C
3434,std-3434,F,F,F,D,C
3435,std-3435,D,A,C,B,A
3436,std-3436,C,F,C,F,B
3437,std-3437,F,C,D,C,C
3438,std-3438,B,F,F,F,D
3439,std-3439,F,C,F,F,D
3440,std-3440,F,D,C,A,B
3441,std-3441,D,A,F,A,B
3442,std-3442,F,D,F,A,C
3443,std-3443,F,B,A,D,B
3444,std-3444,D,F,C,F,C
3445,std-3445,F,C,F,B,B
3446,std-3446,F,D,D,F,C
3447,std-3447,B,B,D,C,B
3448,std-3448,F,F,F,A,C
3449,std-3449,F,C,F,F,C
3450,std-3450,F,F,B,F,B
3451,std-3451,C,C,C,F,B
3452,std-3452,D,A,F,D,B
3453,std-3453,A,F,F,F,B
3454,std-3454,F,B,D,A,B
3455,std-3455,F,B,F,D,C
3456,std-3456,F,A,F,F,B
3457,std-3457,F,C,C,D,C
3458,std-3458,F,A,B,B,A
3459,std-3459,F,D,D,F,D
3460,std-3460,D,B,F,B,B
3461,std-3461,D,F,C,F,C
3462,std-3462,F,B,D,F,B
3463,std-3463,D,B,F,C,B
3464,std-3464,D,F,B,F,B
3465,std-3465,D,B,F,A,B
3466,std-3466,D,B,C,F,B
3467,std-3467,D,A,D,A,B
3468,std-3468,F,A,F,F,D
3469,std-3469,F,A,B,F,B
3470,std-3470,A,F,C,A,A
3471,std-3471,F,D,D,C,B
3472,std-3472,F,A,C,D,B
3473,std-3473,F,D,F,F,D
3474,std-3474,F,F,C,D,C
3475,std-3475,F,D,F,F,C
3476,std-3476,F,C,D,B,C
3477,std-3477,F,C,F,F,C
3478,std-3478,F,A,F,B,C
3479,std-3479,D,C,F,B,B
3480,std-3480,F,F,D,F,C
3481,std-3481,C,C,B,F,B
3482,std-3482,F,B,C,F,B
3483,std-3483,D,F,C,C,B
3484,std-3484,F,D,D,D,C
3485,std-3485,F,A,F,A,B
3486,std-3486,B,F,D,F,C
3487,std-3487,F,A,D,D,B
3488,std-3488,C,F,B,B,B
3489,std-3489,F,D,F,B,B
3490,std-3490,C,B,A,B,A
3491,std-3491,F,D,F,C,C
3492,std-3492,F,A,C,F,B
3493,std-3493,F,D,F,D,C
3494,std-3494,C,A,C,C,A
3495,std-3495,D,F,B,C,C
3496,std-3496,A,A,F,F,B
3497,std-3497,F,F,F,F,D
3498,std-3498,F,A,F,B,C
3499,std-3499,F,F,F,D,C
3500,std-3500,F,F,C,F,C
3501,std-3501,A,D,D,A,A
3502,std-3502,F,B,C,A,B
3503,std-3503,D,B,F,F,B
3504,std-3504,F,C,F,A,B
3505,std-3505,F,D,D,F,D
3506,std-3506,F,F,D,A,C
3507,std-3507,A,D,F,B,B
3508,std-3508,F,C,B,F,C
3509,std-3509,F,A,D,C,B
3510,std-3510,C,B,B,C,A
3511,std-3511,F,D,F,F,D
3512,std-3512,F,B,A,F,B
3513,std-3513,F,D,F,C,C
3514,std-3514,F,C,C,F,C
3515,std-3515,F,A,F,D,C
3516,std-3516,F,D,F,C,C
3517,std-3517,F,F,F,F,D
3518,std-3518,F,F,A,C,B
3519,std-3519,F,A,A,F,B
3520,std-3520,C,B,A,C,A
3521,std-3521,B,F,F,F,B
3522,std-3522,F,C,A,F,C
3523,std-3523,D,A,F,D,B
3524,std-3524,F,C,D,F,D
3525,std-3525,C,F,B,C,B
3526,std-3526,F,B,D,F,C
3527,std-3527,A,C,C,C,A
3528,std-3528,F,C,F,B,C
3529,std-3529,F,F,B,C,B
3530,std-3530,F,C,F,B,C
3531,std-3531,C,D,F,D,B
3532,std-3532,A,C,C,F,B
3533,std-3533,B,C,D,D,B
3534,std-3534,B,A,F,A,A
3535,std-3535,B,A,F,C,B
3536,std-3536,F,B,C,D,B
3537,std-3537,D,C,C,D,B
3538,std-3538,F,D,F,F,D
3539,std-3539,C,D,B,D,B
3540,std-3540,F,B,A,F,B
3541,std-3541,F,A,D,C,B
3542,std-3542,D,F,F,D,C
3543,std-3543,F,B,B,C,B
3544,std-3544,F,D,C,F,C
3545,std-3545,F,D,D,F,C
3546,std-3546,F,F,D,A,B
3547,std-3547,A,C,A,C,A
3548,std-3548,F,F,B,D,C
3549,std-3549,F,F,F,F,D
3550,std-3550,F,A,C,B,B
3551,std-3551,F,F,A,F,B
3552,std-3552,F,D,A,A,B
3553,std-3553,F,B,D,C,B
3554,std-3554,A,C,D,D,B
3555,std-3555,B,A,C,F,B
3556,std-3556,F,F,F,D,C
3557,std-3557,F,C,C,A,B
3558,std-3558,C,B,A,B,A
3559,std-3559,F,A,A,B,A
3560,std-3560,F,F,F,F,D
3561,std-3561,F,F,F,F,D
3562,std-3562,D,D,D,D,B
3563,std-3563,C,F,D,F,B
3564,std-3564,D,A,A,A,A
3565,std-3565,C,D,B,D,B
3566,std-3566,D,F,F,B,C
3567,std-3567,B,C,F,C,B
3568,std-3568,F,C,F,F,C
3569,std-3569,D,F,F,C,C
3570,std-3570,F,D,F,B,B
3571,std-3571,F,F,C,B,C
3572,std-3572,A,B,A,D,A
3573,std-3573,F,C,C,F,C
3574,std-3574,F,D,D,F,C
3575,std-3575,B,B,F,D,B
3576,std-3576,F,F,C,F,D
3577,std-3577,F,C,D,F,C
3578,std-3578,B,D,C,B,A
3579,std-3579,A,B,F,B,A
3580,std-3580,F,B,B,B,B
3581,std-3581,C,A,F,F,C
3582,std-3582,F,F,F,F,D
3583,std-3583,F,F,C,D,C
3584,std-3584,F,C,C,C,C
3585,std-3585,F,B,F,F,C
3586,std-3586,F,D,D,F,C
3587,std-3587,C,B,B,B,A
3588,std-3588,F,F,F,A,C
3589,std-3589,C,C,C,F,B
3590,std-3590,D,F,D,F,C
3591,std-3591,F,D,F,F,D
3592,std-3592,B,F,A,D,B
3593,std-3593,C,D,B,F,B
3594,std-3594,C,A,B,F,B
3595,std-3595,F,D,F,D,C
3596,std-3596,D,C,F,C,B
3597,std-3597,F,A,F,B,B
3598,std-3598,F,F,F,D,C
3599,std-3599,F,F,D,F,D
3600,std-3600,F,B,B,C,B
3601,std-3601,D,C,D,C,B
3602,std-3602,F,B,C,C,B
3603,std-3603,F,B,D,F,C
3604,std-3604,F,A,B,A,B
3605,std-3605,D,F,B,B,B
3606,std-3606,F,F,F,C,D
3607,std-3607,A,F,C,D,B
3608,std-3608,F,C,D,F,D
3609,std-3609,B,B,F,F,B
3610,std-3610,D,D,F,F,C
3611,std-3611,F,C,D,F,C
3612,std-3612,F,C,C,D,C
3613,std-3613,F,B,C,F,B
3614,std-3614,F,C,C,B,B
3615,std-3615,D,D,F,A,B
3616,std-3616,F,B,D,F,C
3617,std-3617,F,A,B,A,B
3618,std-3618,F,D,D,C,C
3619,std-3619,D,F,D,F,C
3620,std-3620,F,F,D,C,C
3621,std-3621,F,F,A,D,C
3622,std-3622,F,B,B,F,B
3623,std-3623,C,F,F,F,C
3624,std-3624,F,F,C,B,C
3625,std-3625,B,B,F,F,C
3626,std-3626,F,B,A,F,B
3627,std-3627,F,B,F,F,D
3628,std-3628,F,C,C,F,B
3629,std-3629,F,F,F,F,D
3630,std-3630,F,F,B,F,D
3631,std-3631,D,D,C,A,B
3632,std-3632,C,C,F,C,C
3633,std-3633,F,B,A,F,B
3634,std-3634,F,F,B,F,C
3635,std-3635,F,C,F,F,D
3636,std-3636,F,B,F,C,B
3637,std-3637,D,A,A,F,B
3638,std-3638,F,D,A,C,B
3639,std-3639,F,F,F,F,D
3640,std-3640,C,D,F,D,C
3641,std-3641,A,C,D,A,A
3642,std-3642,D,F,D,A,B
3643,std-3643,F,C,A,C,B
3644,std-3644,A,C,F,C,B
3645,std-3645,F,C,F,F,C
3646,std-3646,C,C,C,F,B
3647,std-3647,C,F,C,B,B
3648,std-3648,F,A,C,C,B
3649,std-3649,C,C,A,B,A
3650,std-3650,D,C,F,F,D
3651,std-3651,F,C,D,B,B
3652,std-3652,F,F,D,F,D
3653,std-3653,F,D,C,C,B
3654,std-3654,F,F,F,F,D
3655,std-3655,F,F,B,B,B
3656,std-3656,F,D,B,F,C
3657,std-3657,F,F,F,F,D
3658,std-3658,F,F,F,C,D
3659,std-3659,A,F,C,F,B
3660,std-3660,F,A,D,F,B
3661,std-3661,D,B,F,D,B
3662,std-3662,F,D,F,F,D
3663,std-3663,B,C,C,F,B
3664,std-3664,B,D,F,F,B
3665,std-3665,F,A,C,D,B
3666,std-3666,D,F,B,F,C
3667,std-3667,F,A,C,D,B
3668,std-3668,F,C,B,B,B
3669,std-3669,F,D,F,C,C
3670,std-3670,F,B,F,B,B
3671,std-3671,F,D,B,D,C
3672,std-3672,F,C,A,F,B
3673,std-3673,F,B,A,B,A
3674,std-3674,F,C,A,F,C
3675,std-3675,F,D,D,D,B
3676,std-3676,F,C,B,F,C
3677,std-3677,F,A,B,F,B
3678,std-3678,F,D,F,B,C
3679,std-3679,C,B,C,F,B
3680,std-3680,F,F,C,B,C
3681,std-3681,A,F,F,C,C
3682,std-3682,C,F,D,C,B
3683,std-3683,F,C,C,F,C
3684,std-3684,C,A,D,F,B
3685,std-3685,C,F,F,F,C
3686,std-3686,F,A,D,F,C
3687,std-3687,F,D,F,A,C
3688,std-3688,F,C,B,F,C
3689,std-3689,F,A,A,D,A
3690,std-3690,F,A,F,D,B
3691,std-3691,F,B,C,D,B
3692,std-3692,F,A,C,F,C
3693,std-3693,A,A,F,F,B
3694,std-3694,F,A,B,F,C
3695,std-3695,F,F,F,F,D
3696,std-3696,D,A,D,B,B
3697,std-3697,D,A,B,C,A
3698,std-3698,F,D,C,D,B
3699,std-3699,D,D,D,A,B
3700,std-3700,F,C,A,D,B
3701,std-3701,F,F,F,F,C
3702,std-3702,F,F,D,F,D
3703,std-3703,F,A,F,C,C
3704,std-3704,F,F,F,F,C
3705,std-3705,F,D,F,F,D
3706,std-3706,F,D,F,A,C
3707,std-3707,F,B,F,B,C
3708,std-3708,D,D,D,D,B
3709,std-3709,D,C,F,C,B
3710,std-3710,B,A,A,D,A
3711,std-3711,D,C,F,B,B
3712,std-3712,A,D,F,B,B
3713,std-3713,F,F,C,F,C
3714,std-3714,F,B,B,C,B
3715,std-3715,F,B,A,C,B
3716,std-3716,C,B,A,F,B
3717,std-3717,C,D,F,A,B
3718,std-3718,F,F,F,D,C
3719,std-3719,B,C,A,B,A
3720,std-3720,F,F,D,F,D
3721,std-3721,F,A,B,B,B
3722,std-3722,F,B,F,F,D
3723,std-3723,F,B,C,C,B
3724,std-3724,F,F,D,A,C
3725,std-3725,F,B,A,F,C
3726,std-3726,F,D,B,B,B
3727,std-3727,C,D,D,F,B
3728,std-3728,F,D,D,B,B
3729,std-3729,C,D,C,A,B
3730,std-3730,F,A,A,C,B
3731,std-3731,F,C,D,D,C
3732,std-3732,F,A,C,A,A
3733,std-3733,D,B,D,A,B
3734,std-3734,F,C,D,F,D
3735,std-3735,F,D,F,D,C
3736,std-3736,F,B,F,F,C
3737,std-3737,D,A,A,C,A
3738,std-3738,D,F,C,F,C
3739,std-3739,F,F,B,B,B
3740,std-3740,F,D,C,A,B
3741,std-3741,C,D,B,C,B
3742,std-3742,F,A,C,B,B
3743,std-3743,C,A,C,B,A
3744,std-3744,A,F,B,D,B
3745,std-3745,F,F,C,A,C
3746,std-3746,F,F,D,F,D
3747,std-3747,F,F,B,B,B
3748,std-3748,F,F,F,C,D
3749,std-3749,C,F,C,D,B
3750,std-3750,F,B,B,A,B
3751,std-3751,C,C,F,A,B
3752,std-3752,C,C,F,F,C
3753,std-3753,D,B,F,F,C
3754,std-3754,F,C,F,D,C
3755,std-3755,F,F,A,F,C
3756,std-3756,F,D,B,B,B
3757,std-3757,F,D,C,B,B
3758,std-3758,F,B,F,F,D
3759,std-3759,B,D,F,A,B
3760,std-3760,F,B,D,C,B
3761,std-3761,B,F,F,F,C
3762,std-3762,F,C,A,D,B
3763,std-3763,F,B,D,D,B
3764,std-3764,B,D,B,F,B
3765,std-3765,C,C,F,F,C
3766,std-3766,F,A,F,F,C
3767,std-3767,B,D,C,D,B
3768,std-3768,F,B,D,C,B
3769,std-3769,F,A,D,F,C
3770,std-3770,F,C,F,D,D
3771,std-3771,F,A,F,D,C
3772,std-3772,D,F,F,A,B
3773,std-3773,F,C,F,F,D
3774,std-3774,F,B,F,F,C
3775,std-3775,F,F,A,D,B
3776,std-3776,F,D,F,F,D
3777,std-3777,F,D,C,D,C
3778,std-3778,F,A,C,F,B
3779,std-3779,F,C,A,A,A
3780,std-3780,F,B,A,C,B
3781,std-3781,C,B,A,B,A
3782,std-3782,F,F,F,B,D
3783,std-3783,C,B,D,F,B
3784,std-3784,F,D,D,F,C
3785,std-3785,F,F,D,A,C
3786,std-3786,F,C,F,F,C
3787,std-3787,F,F,D,D,C
3788,std-3788,F,D,B,F,C
3789,std-3789,D,C,A,D,B
3790,std-3790,D,B,F,C,B
3791,std-3791,D,A,F,B,B
3792,std-3792,F,F,D,D,D
3793,std-3793,F,F,F,F,D
3794,std-3794,A,F,B,B,B
3795,std-3795,F,A,D,A,B
3796,std-3796,C,C,F,A,B
3797,std-3797,F,F,C,F,D
3798,std-3798,A,B,C,C,A
3799,std-3799,F,F,B,F,C
3800,std-3800,D,B,D,C,B
3801,std-3801,F,A,D,F,B
3802,std-3802,F,B,A,D,B
3803,std-3803,D,A,C,B,A
3804,std-3804,F,D,F,F,D
3805,std-3805,D,A,F,F,B
3806,std-3806,F,A,D,A,B
3807,std-3807,B,F,D,C,B
3808,std-3808,F,D,C,F,C
3809,std-3809,F,C,F,F,D
3810,std-3810,F,A,D,D,B
3811,std-3811,F,C,C,C,B
3812,std-3812,F,C,C,F,B
3813,std-3813,D,B,D,B,B
3814,std-3814,F,A,D,B,B
3815,std-3815,F,F,D,F,D
3816,std-3816,F,C,D,C,C
3817,std-3817,D,C,F,F,C
3818,std-3818,F,A,A,C,A
3819,std-3819,F,A,B,B,B
3820,std-3820,F,F,F,F,D
3821,std-3821,F,F,D,D,C
3822,std-3822,F,C,F,D,C
3823,std-3823,C,F,C,C,B
3824,std-3824,D,D,A,F,B
3825,std-3825,F,C,D,C,C
3826,std-3826,F,A,B,A,A
3827,std-3827,F,D,C,D,B
3828,std-3828,F,A,D,F,C
3829,std-3829,F,B,F,C,B
3830,std-3830,F,B,F,B,B
3831,std-3831,F,F,F,F,D
3832,std-3832,F,F,B,F,D
3833,std-3833,D,A,F,F,B
3834,std-3834,F,F,F,C,C
3835,std-3835,F,D,D,F,D
3836,std-3836,F,B,F,C,B
3837,std-3837,B,C,F,F,C
3838,std-3838,F,F,A,D,C
3839,std-3839,C,C,F,D,B
3840,std-3840,F,C,D,B,C
3841,std-3841,F,D,F,B,C
3842,std-3842,F,C,F,F,C
3843,std-3843,C,A,D,F,B
3844,std-3844,F,B,C,F,C
3845,std-3845,C,F,D,D,B
3846,std-3846,F,B,A,C,B
3847,std-3847,F,F,F,F,D
3848,std-3848,F,A,C,C,B
3849,std-3849,F,F,C,F,D
3850,std-3850,C,F,B,F,B
3851,std-3851,C,B,F,A,B
3852,std-3852,F,D,C,A,B
3853,std-3853,C,B,B,F,B
3854,std-3854,F,B,D,F,B
3855,std-3855,D,B,F,D,B
3856,std-3856,A,D,D,A,A
3857,std-3857,F,F,A,B,B
3858,std-3858,F,F,A,B,C
3859,std-3859,F,B,C,F,C
3860,std-3860,F,F,C,B,C
3861,std-3861,F,B,A,C,B
3862,std-3862,F,C,D,A,B
3863,std-3863,A,B,F,F,B
3864,std-3864,F,B,A,F,B
3865,std-3865,F,C,F,F,C
3866,std-3866,B,F,F,F,C
3867,std-3867,F,F,F,F,C
3868,std-3868,F,A,F,F,C
3869,std-3869,F,A,C,D,B
3870,std-3870,A,D,D,F,B
3871,std-3871,C,C,D,A,B
3872,std-3872,C,D,D,F,B
3873,std-3873,F,F,F,C,C
3874,std-3874,F,A,B,F,B
3875,std-3875,F,C,F,A,B
3876,std-3876,F,C,F,D,C
3877,std-3877,F,C,F,C,C
3878,std-3878,F,F,F,C,C
3879,std-3879,D,F,F,D,C
3880,std-3880,F,D,F,D,C
3881,std-3881,F,F,D,F,F
3882,std-3882,C,A,F,C,B
3883,std-3883,F,B,F,C,C
3884,std-3884,B,D,A,F,B
3885,std-3885,C,F,B,B,B
3886,std-3886,F,A,F,B,B
3887,std-3887,D,A,F,D,C
3888,std-3888,B,D,D,D,B
3889,std-3889,F,D,F,A,C
3890,std-3890,C,B,D,C,B
3891,std-3891,D,F,F,B,B
3892,std-3892,F,C,C,F,C
3893,std-3893,D,A,F,F,B
3894,std-3894,F,D,C,C,B
3895,std-3895,F,B,F,F,C
3896,std-3896,A,B,B,F,B
3897,std-3897,D,F,F,F,D
3898,std-3898,C,A,B,B,A
3899,std-3899,F,F,F,F,F
3900,std-3900,F,C,D,C,B
3901,std-3901,F,F,B,D,C
3902,std-3902,F,B,B,A,B
3903,std-3903,F,A,F,C,B
3904,std-3904,F,A,A,F,C
3905,std-3905,F,A,A,A,B
3906,std-3906,F,D,F,F,D
3907,std-3907,B,F,A,F,B
3908,std-3908,D,C,B,D,B
3909,std-3909,F,B,D,D,C
3910,std-3910,F,D,F,B,B
3911,std-3911,C,B,F,F,B
3912,std-3912,B,B,D,F,B
3913,std-3913,F,F,F,F,F
3914,std-3914,B,C,A,C,A
3915,std-3915,F,F,D,A,C
3916,std-3916,F,C,C,D,C
3917,std-3917,B,F,C,B,B
3918,std-3918,F,F,F,F,C
3919,std-3919,A,B,B,C,A
3920,std-3920,F,D,A,D,C
3921,std-3921,F,F,F,F,D
3922,std-3922,A,F,F,F,B
3923,std-3923,F,C,C,C,C
3924,std-3924,F,F,A,F,C
3925,std-3925,D,C,A,F,B
3926,std-3926,D,B,F,D,B
3927,std-3927,B,D,F,A,B
3928,std-3928,F,F,F,F,D
3929,std-3929,D,B,F,B,B
3930,std-3930,D,F,F,D,C
3931,std-3931,D,C,D,D,B
3932,std-3932,F,F,F,D,C
3933,std-3933,F,B,C,C,B
3934,std-3934,A,D,F,D,B
3935,std-3935,D,F,F,B,B
3936,std-3936,B,F,D,F,C
3937,std-3937,F,D,B,F,C
3938,std-3938,F,C,D,F,C
3939,std-3939,F,F,F,B,C
3940,std-3940,F,A,C,D,B
3941,std-3941,F,B,F,F,C
3942,std-3942,D,D,C,F,C
3943,std-3943,F,A,C,A,B
3944,std-3944,D,C,A,F,B
3945,std-3945,F,F,D,B,C
3946,std-3946,F,F,B,F,D
3947,std-3947,F,B,A,F,C
3948,std-3948,F,C,F,F,C
3949,std-3949,F,F,B,C,C
3950,std-3950,F,A,F,B,B
3951,std-3951,F,D,D,D,C
3952,std-3952,F,F,D,D,C
3953,std-3953,F,C,D,A,B
3954,std-3954,F,F,F,F,D
3955,std-3955,F,F,F,F,D
3956,std-3956,A,F,A,F,B
3957,std-3957,F,F,B,F,D
3958,std-3958,F,D,C,A,B
3959,std-3959,F,C,B,A,B
3960,std-3960,F,F,F,F,D
3961,std-3961,B,A,A,C,A
3962,std-3962,F,F,F,F,D
3963,std-3963,F,F,D,F,C
3964,std-3964,C,B,B,C,A
3965,std-3965,F,F,B,F,C
3966,std-3966,D,C,D,D,B
3967,std-3967,F,B,C,F,C
3968,std-3968,F,B,D,F,C
3969,std-3969,F,F,D,F,D
3970,std-3970,D,B,D,B,B
3971,std-3971,F,F,C,B,B
3972,std-3972,F,B,C,F,C
3973,std-3973,D,C,F,A,B
3974,std-3974,A,D,C,D,B
3975,std-3975,F,C,C,B,B
3976,std-3976,B,A,F,F,C
3977,std-3977,D,B,C,F,B
3978,std-3978,F,A,B,B,B
3979,std-3979,D,A,F,F,B
3980,std-3980,F,A,B,A,B
3981,std-3981,F,C,D,F,C
3982,std-3982,F,B,B,F,C
3983,std-3983,F,B,F,F,C
3984,std-3984,D,D,F,F,C
3985,std-3985,F,B,F,B,C
3986,std-3986,F,C,F,D,B
3987,std-3987,F,F,B,F,C
3988,std-3988,F,C,F,A,B
3989,std-3989,C,A,D,F,B
3990,std-3990,A,B,A,B,A
3991,std-3991,A,C,D,B,A
3992,std-3992,C,D,A,F,B
3993,std-3993,F,A,C,C,B
3994,std-3994,F,F,C,F,C
3995,std-3995,D,D,F,D,C
3996,std-3996,C,F,F,A,B
3997,std-3997,F,C,F,D,C
3998,std-3998,F,F,C,F,D
3999,std-3999,F,D,F,D,C
4000,std-4000,F,A,D,B,B
4001,std-4001,F,A,C,F,B
4002,std-4002,C,F,C,C,B
4003,std-4003,B,D,D,F,C
4004,std-4004,F,B,D,F,C
4005,std-4005,F,B,D,F,B
4006,std-4006,F,F,D,F,D
4007,std-4007,F,C,C,D,C
4008,std-4008,A,F,F,F,C
4009,std-4009,B,C,D,F,B
4010,std-4010,F,F,D,D,C
4011,std-4011,B,C,A,F,B
4012,std-4012,F,B,A,D,B
4013,std-4013,C,C,F,D,B
4014,std-4014,F,D,F,B,B
4015,std-4015,A,B,C,D,B
4016,std-4016,F,F,B,C,C
4017,std-4017,F,B,F,C,C
4018,std-4018,D,D,F,A,B
4019,std-4019,A,B,D,A,A
4020,std-4020,F,C,F,F,C
4021,std-4021,F,C,D,F,C
4022,std-4022,F,F,B,C,C
4023,std-4023,A,D,F,F,C
4024,std-4024,C,A,F,A,A
